一 座 宿舍 的 走廊 长 [a] 米 ， 插 有 [b] 面 彩旗 ， 走廊 两端 都 要 插 ． 照 这样 计算 ， 办公大楼 走廊 长 [c] 米 ， 要 插 多少 面 彩旗 ．	seq
锅炉房 运 来 一批 煤 ， 如果 每天 烧 [a] 吨 ， 可以 烧 [b] 天 ． 现在 每天 少 烧 [c] 吨 ， 可以 烧 多少 天 ？	seq
	{'[a]': '8', '[b]': '3', '[c]': '18'}	48
新建 一所 小学 ， 计划 用款 [a] 万元 ， 实际 用 去 [b] 万元 ， 节约 了 百分之几 ？	seq
	{'[a]': '80', '[b]': '15'}	68
	{'[a]': '42', '[b]': '34', '[c]': '2.5'}	20
化肥厂 要 运 化肥 [a] 袋 ， 用 [b] 辆 卡车 运 [c] 次 ， 平均 每辆 卡车 每次 运 多少 袋 ？	seq
甲 、 乙 两 人 要 加工 [a] 零件 ， 甲 每 小时 加工 [b] 个 ， 乙 每 小时 加工 [c] 个 ， 甲 先 加工 了 [d] 小时 乙 才 参加 进来 ， 完工 时 甲 加工 了 几小时 ？	seq
	{'[a]': '0.4'}	((1)/(5))
一 桶 油 ， 用 去 [a] % ， 正好 用 去 了 [b] 千克 ， 则 这 桶 油 原来 有 多少 千克 ．	seq
一 包 茶叶 重 [a] 克 ， 用 去 [b] ， 还 剩 多少 克 ？	x = [a] * ( 1 - [b] )	{'[a]': '600', '[b]': '0.6'}	240
	{'[a]': '6', '[b]': '5'}	10
	{'[a]': '468', '[b]': '80', '[c]': '52'}	90
	{'[a]': '0.75', '[b]': '6'}	18
水果店 运 来 苹果 、 香蕉 各 [a] 箱 ． 苹果 每箱 [b] 千克 ， 香蕉 每箱 [c] 千克 ． 一共 运 来 水果 多少 千克 ？	seq
月 利 收集 [a] 张 邮票 ， 燕 超 收集 的 邮票 是 月 利 的 [b] 倍 ． 桂 香 比 燕 超 少 收集 [c] 张 ． 桂 香 收集 多少 张 ？	seq
	{'[a]': '25', '[b]': '30'}	20%
	{'[a]': '0.3333333333333333', '[b]': '900'}	1350
一 艘 轮船 ， 从 南京 驶往 向阳 渔港 ， 每 小时 行驶 [a] 千米 ， [b] 小时 到达 ； 回来 时 ， 每 小时 行驶 [c] 千米 ， 几小时 可以 回到 南京 ？	x = [a] * [b] / [c]	{'[a]': '20', '[b]': '10', '[c]': '25'}	8
	{'[a]': '1', '[b]': '18', '[c]': '0.6', '[d]': '24'}	6
	{'[a]': '4', '[b]': '46', '[c]': '3', '[d]': '10', '[e]': '40'}	49
一 年期 定期存款 年利率 是 [a] % ， 规定 存款 的 利息 按 [b] % 缴纳 利息税 ， 存入 [c] 元 到期 后 从 银行 实际 支取 的 本息 = ．	seq
	{'[a]': '1.5', '[b]': '24', '[c]': '0.5'}	18
	{'[a]': '192', '[b]': '16'}	11
一 个数 除以 [a] ， 商 是 [b] ， 余数 是 [c] ， 这个 数 = ．	seq
一 块 锡 铁合金 里 约 含铁 [a] % ， 其中 锡 有 [b] 千克 ， 这块 合金 约 重 多少 千克 ？	seq
	{'[a]': '38', '[b]': '4'}	114
锯 一块 木料 ， 锯 [a] 段 需 [b] 分钟 ， 锯 [c] 段 需 多少 分钟 ．	seq
	{'[a]': '67', '[b]': '54'}	121
	{'[a]': '0.6666666666666666', '[b]': '0.3333333333333333', '[c]': '0.16666666666666666'}	4
一 本书 有 [a] 页 ， 小 红 第一天 看 了 [b] ， 第 二 天 应从 多少 页 看 起 ．	seq
画画 小组 女生 有 [a] 人 ， 每位 女生 画 [b] 幅 画 ， 男生 有 [c] 人 ， 一共 画 了 [d] 幅 画 ． 这个 画画 小组 一共 画 了 多少 幅 画 ？	seq
小 红 读 一本 [a] 页 的 课外书 ， 第一天 读 了 [b] ， 第 二 天 从 多少 页 读 起 ．	seq
	{'[a]': '2', '[b]': '3', '[c]': '75', '[d]': '4', '[e]': '5'}	250
	{'[a]': '272', '[b]': '11', '[c]': '18'}	470
纺织厂 的 工人 们 织 窗帘 ， 他们 接到 一个 [a] 块 的 订单 ， 如果 每天 织 [b] 块 ， 要 几天 才 可以 完成 任务 ？	x = [a] / [b]	{'[a]': '360', '[b]': '40'}	9
一 根 木头 长 10 米 ， 要 把 它 平均 分成 [a] 段 ， 每 锯下 一段 用 [b] 分钟 ， 锯 完 一共 要 花 多少 分钟 ．	seq
甲 、 乙 两只 蚂蚁 ， 同时 从 一根 绳子 的 两端 向 中间 爬 ， 20 分钟 后 相距 [a] 米 ， 这时 甲 爬 了 全长 的 [b] % ， 乙 爬 了 全长 的 [c] % ， 问 这根 绳子 长 多少 米 ？	seq
	{'[a]': '75', '[b]': '0.6'}	200
某 自行车厂 上半年 计划 生产 童车 [a] 辆 ， 已经 生产 了 [b] ． 还要 生产 多少 辆 才能 完成 计划 ？	x = [a] * ( 1 - [b] )	{'[a]': '36000', '[b]': '0.4'}	21600
学校 开展 捐书 活动 ， 三年级 捐 了 [a] 本 ， [b] 本 包 一包 ， 包 了 [c] 包 ， 还 剩 多少 本 ？	seq
妈妈 去 一家 商场 买 一套 新 衣服 ， 买 一条 裤子 花 了 [a] 元 ， 是 一件 上衣 的 [b] ． 买 这 套 衣服 共 需 多少 元 ？	seq
	{'[a]': '300', '[b]': '0.2'}	360
周日 ， 乐乐 一家 开车 从 青岛 市区 去 胶南 郊游 ． 去 时 每 小时 行 [a] 千米 ， [b] 小时 到达 ， 返回 时 用 了 [c] 小时 ． 返回 时 汽车 平均 每 小时 行 多少 千米 ？	x = [a] * [b] / [c]	{'[a]': '60', '[b]': '1.5', '[c]': '1.2'}	75
	{'[a]': '3', '[b]': '6', '[c]': '8'}	21
	{'[a]': '2007', '[b]': '7', '[c]': '11', '[d]': '13', '[e]': '2'}	5
	{'[a]': '15', '[b]': '20'}	942
从 一个 数里 减去 [a] 还 剩 [b] ， 这个 数 = ？	seq
	{'[a]': '0.25', '[b]': '0.2', '[c]': '100'}	480
	{'[a]': '42.8', '[b]': '12.2', '[c]': '300'}	16500
师徒 二 人 同时 加工 一批 零件 ， 他们 的 工效 比 是 [a] ： [b] ， 完成 任务 时 ， 师傅 比 徒弟 多 加工 [c] 个 零件 ， 这 批 零件 有 多少 个 ．	seq
在 一个 比例 中 ， 两个 内 项 的 积 是 [a] ， 如果 一个 外 项 是 [b] ， 另 一个 外 项 = ．	x = [a] / [b]	{'[a]': '5.6', '[b]': '2.8'}	2
学校 图书馆 有 文艺 书 、 科技 书 共 [a] 本 ， 其中 科技 书 占 [b] % ， 后 又 买进 一批 科技 书 ， 这时 科技 书 占 [c] % ， 后 又 买进 多少 本 科技 书 ？	seq
师徒 两 人 合 做 [a] 个 零件 ， 师傅 每 小时 做 [b] 个 ， 徒弟 每 小时 做 [c] 个 ， 两个 合 做 多少 小时 完成 任务 ．	seq
红豆 专卖店 为 搞 开业 周年 庆典 ， 所有 皮鞋 优惠 [a] % ， 原来 卖 [b] 元 一双 的 皮鞋 ， 现在 卖 多少 元 ？	seq
张 华 读 一 本书 ， 前 [a] 天 每天 读 [b] 页 ， 以后 每天 多 读 [c] 页 ， 又 经过 [d] 天 后 ， 正好 读完 ， 张 华 平均 每天 读 多少 页 ？	seq
	{'[a]': '126', '[b]': '4'}	504
利民 水果店 运 来 [a] 千克 桃 ， 卖出 了 [b] 筐 ， 平均 每 筐 [c] 千克 ， 还 剩 多少 千克 桃 ？	seq
	{'[a]': '120', '[b]': '0.6666666666666666'}	480
	{'[a]': '235.8', '[b]': '115.7', '[c]': '129.9'}	9.8
差 和 减数 都 是 [a] ， 被减数 = ．	seq
一 支 钢笔 [a] 元 ， 是 一支 圆珠笔 价钱 的 [b] 倍 ， 一支 钢笔 比 一支 圆珠笔 贵 多少 元 ？	seq
有 含盐 [a] % 的 盐水 [b] 千克 ， 要 使 盐水 含盐 [c] % ， 需要 加入 盐 多少 千克 ？	seq
	{'[a]': '38.4', '[b]': '24.8', '[c]': '25.3'}	88.5
一 座 [a] 层高 的 塔 ， 最 上边 一层 装 了 [b] 只 灯 ， 往 下 每 低 一层 多 装 [c] 只 灯 ， 最 下面 一层 要 装 多少 只 灯 ？ （ 写出 过程 ）	seq
某 公司 投资 建设项目 ， 实际 投资 [a] 万元 ， 比 计划 节省 [b] ． 计划 投资 多少 ？	seq
有 一个 停车场 上 ， 现有 [a] 辆车 ， 其中 汽车 是 [b] 个 轮子 ， 摩托车 是 [c] 个 轮子 ， 这些 车 共有 [d] 个 轮子 ． 其中 摩托车 有 多少 辆 ．	seq
	{'[a]': '85', '[b]': '105', '[c]': '65'}	14450
	{'[a]': '0.5555555555555556', '[b]': '0.3333333333333333'}	((8)/(9))
	{'[a]': '72', '[b]': '6', '[c]': '4'}	3
	{'[a]': '25', '[b]': '20'}	((5)/(9))
	{'[a]': '30', '[b]': '20', '[c]': '25', '[d]': '6'}	2500
王老师 买 [a] 本 一样 的 故事书 ， 付出 [b] 元 ， 找回 [c] 元 ， 每 本 图书 多少 钱 ？	seq
新世纪 电影院 原有 座位 [a] 排 ， 平均 每排 坐 [b] 人 ； 扩建 后 增加 到 [c] 排 ， 可比 原来 多 坐 [d] 人 ． 扩建 后 平均 每排 可以 坐 多少 人 ？	seq
春光 果园 有 梨树 [a] 棵 ， 桃树 比 梨树 多 [b] ． 这个 果园 有 桃树 多少 棵 ？	seq
李师傅 做 一个 玩具 的 时间 由 原来 的 [a] 分钟 减少 到 [b] 分钟 ， 原来 做 [c] 个 玩具 的 时间 ， 现在 可以 多 做 多少 个 ？	seq
	{'[a]': '0.6', '[b]': '30'}	75
	{'[a]': '600', '[b]': '30', '[c]': '1'}	21
有 两堆 苹果 ， 甲 堆 质量 的 [a] 和 乙 堆 的 [b] 一样 多 ． 甲 堆 有 [c] 千克 苹果 ， 乙 堆 有 多少 千克 苹果 ？	seq
	{'[a]': '0.6666666666666666', '[b]': '0.25', '[c]': '12'}	72
天气 转 冷 ， 一家 羽绒服 店 这个 月 卖出 了 [a] 件 羽绒服 ， 比 上个月 多 卖出 [b] % ， 这家 羽绒服 店 上个月 卖出 多少 件 羽绒服 ？	seq
王老师 带 [a] 元 去 卖书 ， 买 了 [b] 套书 ， 还 剩 [c] 元 ． 平均 每套 书 多少 钱 ？	seq
参加 数学 比赛 的 同学 有 [a] 人 ． 小 红 和 一起 参加 比赛 的 同学 每人 握 一次 手 ， 一共 握 多少 次 ？	seq
新华 小学 有 学生 [a] 人 ， 六年级 学生 人数 占 全校学生 总数 的 [b] ， 五年级 学生 人数 比 六年级 多 [c] ， 五年级 有 学生 多少 人 ？	seq
	{'[a]': '400', '[b]': '40', '[c]': '10'}	280
荷花 村 的 池塘 里 去年 放养 了 鱼苗 [a] 尾 ． 今年 放养 的 鱼苗 是 去年 的 [b] 倍 ． 今年 比 去年 大约 多 放养 了 多少 尾 ？	seq
减数 是 [a] ， 被减数 是 [b] ， 它们 的 差 = ？	seq
我 的 身高 是 [a] 米 ， 比 表妹 高 [b] 米 ， 而 舅舅 身高 又 比 表妹 高 [c] 米 ， 舅舅 身高 = 多少 米 ？	seq
联 滘 小学 共有 学生 [a] ， 二年级 学生 数 是 全校学生 总数 的 [b] ， 二年级 有 学生 多少 人 ？	x = [a] * [b]	{'[a]': '280', '[b]': '0.14285714285714285'}	40
	{'[a]': '10', '[b]': '32', '[c]': '20'}	120
	{'[a]': '250', '[b]': '2', '[c]': '30'}	780
把 [a] 个 练习本 平均 发给 [b] 个 同学 ， 每个 同学 分 得 多少 个 练习本 ．	x = [a] / [b]	{'[a]': '108', '[b]': '9'}	12
一 双 运动鞋 原来 卖 [a] 元 ． “ 5 一 ” 促销 时 打 [b] 出售 ， 每 双 只 卖 多少 元 ．	x = [a] * [b]	{'[a]': '260', '[b]': '0.7'}	182
王 阿姨 把 [a] 元 钱 存入 银行 ， 整存整取 [b] 年 ， 年利率 为 [c] % ， 到期 时 王 阿姨 可以 获得 多少 利息 ？	seq
	{'[a]': '100', '[b]': '80'}	20%
在 一次 激烈 的 战争 中 ， 有 [a] 名 士兵 参战 ， 其中 [b] 名 失去 了 一只 眼睛 ； [c] 名 失去 了 一只 耳朵 ； [d] 名 士兵 失去 了 一只 手 ； [e] 名 失去 了 一只 脚 ． 问 ： 同时 失去 了 一只 眼睛 ， 一只 耳朵 ， 一只 手 ， 一只 脚 的 士兵 至少 有 多少 个 ．	seq
	{'[a]': '144', '[b]': '3', '[c]': '14'}	223
	{'[a]': '4', '[b]': '2800', '[c]': '7', '[d]': '490'}	10
	{'[a]': '45', '[b]': '50'}	27.5
	{'[a]': '2.4', '[b]': '0.1', '[c]': '600'}	575
	{'[a]': '1500', '[b]': '20'}	1250
	{'[a]': '5', '[b]': '6', '[c]': '2'}	10
	{'[a]': '78', '[b]': '689'}	845
小 军 爷爷 的 体重 是 [a] 千克 ， 小 军 比 爷爷 轻 [b] ， 爸爸 比 小 军 重 [c] ． 爸爸 有 多少 千克 ？	seq
	{'[a]': '2', '[b]': '3', '[c]': '4'}	48
一 辆 汽车 从 甲地 开往 乙地 ， 行 了 全程 [a] 时 ， 正好 是 [b] 千米 ， 如果 这辆 汽车 行 了 全程 的 [c] ， 这时 ， 这辆 汽车 行 了 多少 千米 ？	seq
一 条 公路 已修 了 [a] 米 ， 占 全长 的 [b] ， 这 条 公路 还 剩 多少 米 没有 修 ．	seq
学校 图书馆 共运 来 [a] 本书 ， 准备 放在 [b] 个 书架上 ， 每个 书架 有 [c] 层 ． 请 你 算 一 算 书架上 每层 放 多少 本书 ？	seq
	{'[a]': '10000', '[b]': '3', '[c]': '3.33'}	10999
	{'[a]': '4.5', '[b]': '9.36', '[c]': '124.8'}	60
	{'[a]': '1', '[b]': '300', '[c]': '2'}	942
压路机 的 滚筒 是 个 圆柱 ， 他 的 长 是 [a] 米 ， 横截面 的 半径 是 [b] 米 ， 如果 滚筒 每分钟 走动 [c] 周 ， 每分钟 能 压 路面 多少 米 ？	seq
用 [a] 粒 种子 做 发芽 实验 ， 结果 有 [b] % 没有 发芽 ， 发芽 的 种子数 占 总数 的 百分之几 ？	seq
张师傅 每 小时 做 [a] 个 零件 ， 王师傅 每 小时 做 [b] 个 零件 ， 两 人 同时 工作 ， [c] 小时 后 完成 ， 这 批 零件 有 多少 个 ？	seq
	{'[a]': '0.25'}	((3)/(4))
商店 运 来 桔子 、 苹果 、 梨 共 [a] 千克 ， 桔子 与 苹果 的 重量 比 是 [b] ： [c] ， 梨 的 重量 是 苹果 的 [d] ， 桔子 有 多少 千克 ？	seq
女生 有 [a] 人 ， 男生 是 女生 的 [b] 倍 ， 男生 有 多少 人 ？	x = [a] * [b]	{'[a]': '9', '[b]': '2'}	18
摆 [a] 个 ○ ， 摆 ☆ 的 个数 是 ○ 的 [b] 倍 多少 个 ☆ ．	seq
同学 们 参观 天文馆 ， 六年级 去 了 [a] 人 ， 五年级 去 的 人数 比 六年级 多 [b] ， 四年级 去 的 人 比 五年级 少 [c] ． 四年级 去 了 多少 人 ？	seq
在 一个 罐子 内 有 [a] 种 不同 颜色 的 珠子 ， 其中 [b] 的 珠子 是 红色 的 、 [c] 的 珠子 是 绿色 的 、 其余 的 [d] 颗 珠子 是 黄色 的 ． 请问 这个 罐子 内 共有 多少 颗 珠子 ．	seq
小 明 家 有 白兔 [a] 只 ， 黑 兔 比 白兔 多 [b] 只 ， 把 黑 兔 平均 装 在 [c] 个 笼子 里 ， 每个 笼子 里 装 几只 ？	seq
5 （ 1 ） 班 有 [a] 名 学生 ， 其中 [b] 名 男生 ， 女生 占 全班 人数 的 ( ( ( ) ) / ( ( ) ) ) ．	seq
甲 、 乙 两 人 赛跑 ， 甲 跑 到 全程 [a] 处 时 ， 乙 跑 的 路程 与 未 跑 的 比 是 [b] ： [c] ， 这时 甲乙 两 人 相距 [d] 千米 ． 问 全程 多少 千米 ？	seq
	{'[a]': '960', '[b]': '20', '[c]': '16'}	12
	{'[a]': '6', '[b]': '12'}	8
某校 有 [a] 个 班 ， 平均 每班 [b] 人 ， 每个 学生 每学期 可 收集 废纸 [c] 千克 ， 全校学生 一共 可以 收集 多少 千克 废纸 ？	x = [a] * [b] * [c]	{'[a]': '16', '[b]': '45', '[c]': '2'}	1440
张 叔叔 把 [a] 元 存入 银行 ， 存 定期 一年 ， 年利率 是 [b] % ， 到期 时 能 得到 税后 利息 多少 元 ？ （ 交纳 利息税 [c] % ）	seq
	{'[a]': '35', '[b]': '55', '[c]': '0.5'}	45
笑笑 家 有 [a] 个 桔子 ， 每天 吃 [b] 个 ， 多少 天正 好吃 完 ．	x = [a] / [b]	{'[a]': '40', '[b]': '5'}	8
甲 、 乙 两地 铁路 长 [a] 千米 ． 一列 货车 从 甲地 开往 乙地 ， 每 小时 行 [b] 千米 ， 同时 一列 客车 从 乙地 开往 甲地 ， 每 小时 行 [c] 千米 ， 过 几小时 两车 相遇 ？	seq
	{'[a]': '3.53', '[b]': '7.9'}	11.43
	{'[a]': '3', '[b]': '5', '[c]': '15', '[d]': '48', '[e]': '50'}	649
小 敬 读 一 本书 ， 已 读 的 页数 比 全部 的 [a] 少 [b] 页 ， 这时 还 剩 这 本书 总 页数 的 [c] % ， 已 读 了 多少 页 ？	seq
	{'[a]': '0.5555555555555556', '[b]': '900'}	2025
水果 批发 站 运来了 650 千克 的 砂糖 橘 ， 第一天 批发 出 [a] 千克 ， 第 二 天 批发 出 [b] 千克 ， 两天 一共 批发 出 多少 千克 的 砂糖 橘 ？	seq
商店 运 来 [a] 千克 苹果 ， 比 运 来 的 梨 重 [b] % ， 运 来 的 梨 有 多少 千克 ？	seq
	{'[a]': '150', '[b]': '0.13333333333333333', '[c]': '1'}	((17)/(15))
	{'[a]': '20', '[b]': '5', '[c]': '2', '[d]': '79'}	17
一 个数 的 [a] 比 [b] 少 [c] ， 这个 数 = ？	seq
	{'[a]': '4', '[b]': '3', '[c]': '1', '[d]': '0.5'}	0.125
一 辆 汽车 从 甲地 驶向 乙地 ， 行 了 全程 的 [a] % ， 离 了 还有 [b] 千米 ， 甲乙 两地 相距 多少 千米 ？	seq
	{'[a]': '1350', '[b]': '4200', '[c]': '3'}	1850
一 种 VCD 影碟机 现在 的 价钱 是 [a] 元 ， 比 原来 降低 [b] ． 原来 的 价钱 = ？	seq
[a] - [b] 的 [c] 倍 ， 所得 的 差 是 一个 数 的 [d] ， 求 这个 数 ．	seq
欣欣 小学 有 学生 [a] 人 ， 其中 在 学校 吃 午餐 的 有 [b] 人 ， 在校 用 午餐 的 学生 占 百分之几 ？	x = [b] / [a]	{'[a]': '1000', '[b]': '900'}	90%
	{'[a]': '597', '[b]': '50', '[c]': '11'}	47
	{'[a]': '6', '[b]': '40', '[c]': '1.2'}	10
	{'[a]': '5', '[b]': '0.8', '[c]': '1.36'}	2.84
甲 、 乙 、 丙 3 个数 相加 的 和 为 [a] ， 甲 数 减去 乙 数 的 差 正好 与 丙 数 相等 ， 甲 数 = ．	seq
秋季 运动会 200 米 短跑 决赛 马上 鸣枪 ， 玲玲 奇怪 的 发现 [a] 名 选手 的 起跑线 不 一样 ， 已知 最 内圈 的 弯道 半径 是 [b] 米 ， 每 道 赛道 宽 约 [c] 米 ， 弯道 部分 为 半圆 ． 为了 公平 ， 相邻 的 两套 跑道 上 起跑线 应 相差 多少 米 ？	seq
袋子 里 有 大小 相同 的 [a] 个 黄色 和 白色 的 乒乓球 ， 要 使 摸 到 白色 乒乓球 的 可能性 为 [b] ， 袋子 里 应 放 黄色 乒乓球 多少 个 ．	x = [a] * ( 1 - [b] )	{'[a]': '16', '[b]': '0.625'}	6
若干 轿夫 抬 [a] 顶 轿 （ 每 顶 轿 [b] 人 抬 ） 同 到 [c] 千米 路程 的 地方 ， 平均 每位 轿夫 抬 [d] 千米 ， 那么 需要 轿夫 多少 个 ？	seq
水果 大 卖场 运 来 苹果 [a] 千克 ， 比 运进 的 梨 少 [b] 千克 ， 运进 橘子 的 重量 是 梨 的 [c] 倍 ， 运进 橘子 多少 千克 ？	seq
李 明 收集 邮票 [a] 枚 ， 王 红 收集 的 邮票 比 李 明 多 [b] ． 李 明 比 王 红 少 收集 邮票 多少 枚 ？	x = [a] * [b]	{'[a]': '42', '[b]': '0.2857142857142857'}	12
	{'[a]': '20', '[b]': '0.3333333333333333', '[c]': '0.25', '[d]': '10'}	30
	{'[a]': '0.4', '[b]': '12', '[c]': '6'}	30
一 台 学习机 原价 [a] 元 ， 现在 打 [b] 出售 ， 比 原来 便宜 了 多少 元 ？	seq
	{'[a]': '13', '[b]': '10.1', '[c]': '24.35', '[d]': '0.6'}	1.59
	{'[a]': '8.5', '[b]': '12', '[c]': '3', '[d]': '2.5', '[e]': '4', '[f]': '4.5'}	120
明明 班 有 [a] 名 女生 ， [b] 名 男生 ． 任意 挑选 一 人 ， 选 到 明明 的 可能性 是 几分 之 几 ？	seq
一 辆 汽车轮胎 的 外 直径 是 [a] 米 ， 每分钟 转 [b] 周 ， 这辆 汽车 经过 一座 长 [c] 米 的 跨 江 大桥 ， 需要 多少 分钟 ？	seq
	{'[a]': '10', '[b]': '30'}	20
	{'[a]': '36', '[b]': '26', '[c]': '3'}	42
小 军 [a] 分钟 走 [b] 米 ， 用 这样 的 速度 他 从 家 到 学校 要 走 [c] 分钟 ， 小 军 家 到 学校 有 远 ？	seq
笑笑 阅读 一本 [a] 页 的 故事书 ， 第一天 读 了 全书 的 [b] ， 第 二 天 读 了 全书 的 [c] ， 还 剩下 多少 页 没有 读完 ？	seq
	{'[a]': '4.166666666666667', '[b]': '0.3333333333333333'}	((26)/(3))
	{'[a]': '0.8888888888888888', '[b]': '0.2222222222222222'}	3
古 丽 米 热 看 一本 [a] 页 的 书 ， 第一天 看 了 全书 的 [b] ， 第 二 天 看 了 全书 的 [c] ， 还 剩 多少 页 ？	seq
甲 ， 乙 两 同学 相距 [a] 米 ， 同时 相向 而 行 ． 甲 同学 速度 为 [b] 米 / 秒 ， 乙 同学 速度 为 [c] 米 / 秒 ． 与此同时 ， 一只 小狗 以 [d] 米 / 秒 的 速度 ， 从 甲 身边 跑 向 乙 ， 遇到 乙 后 又 以 同样 的 速度 跑 向 甲 ， … 如此 往返 ， 直到 甲 、 乙 同学 相遇 ． 问 在 此 段时间 内 ， 小狗 共 跑 了 多少 米 ．	seq
有 一桶 油 ， 第一次 用 去 [a] % ， 第 二 次 又 用 去 [b] 千克 ， 两次 一 共用 去 [c] 千克 ． 这 桶 油 重 多少 千克 ？	seq
一 辆 摩托车 以 每 小时 [a] 千米 的 速度 从 甲地 去 乙地 ， 经过 [b] 小时 到达 乙地 ， 然后 用 [c] 小时 返回 甲地 ． 这辆 摩托车 往返 一次 的 平均速度 = ？	seq
	{'[a]': '20', '[b]': '12'}	40
一 次 数学 竞赛 总 分为 [a] 分 ， 小 方 得 了 [b] 分 ， 如果 把 这次 总分 折算 成 [c] 分 ， 那么 小 方 得 了 多少 分 ．	seq
[a] / [b] 再 加上 [c] 得 多少 ？	seq
	{'[a]': '8', '[b]': '6', '[c]': '25'}	350
王师傅 加工 一批 零件 计划 [a] 天 完成 ， 由于 改进 技术 ， 工效 提高 了 [b] % ， 王师傅 实际 加工 了 多少 天 ？	seq
一 瓶 油 ， 第一次 吃 去 [a] ， 第 二 次 吃 去 余下 的 [b] ， 这时 瓶内 还有 [c] 千克 ， 这 瓶 油 原来 有 多少 千克 ？	seq
已知 两个 数 相乘 的 积 是 [a] ， 且 其中 一个 因数 是 [b] ， 那么 另外 一个 因数 = ．	x = [a] / [b]	{'[a]': '11368', '[b]': '56'}	203
生产 一种 零件 ， 原来 每个 零件 需要 [a] 千克 钢材 ． 改进 工艺 后 ， 每个 零件 可 省 钢材 [b] 千克 ， 原来 生产 [c] 个 零件 的 钢材 ， 现在 可以 生产 多少 个 零件 ？	seq
	{'[a]': '80', '[b]': '60', '[c]': '5'}	35
	{'[a]': '1200', '[b]': '120', '[c]': '2'}	150
	{'[a]': '10', '[b]': '150', '[c]': '2'}	30
5 （ 3 ） 班 的 同学 在 母亲节 都 表达 了 对 妈妈 的 节日 祝福 ． 其中 ， [a] 的 同学 送 了 鲜花 ， [b] 的 同学 给 了 妈妈 一个 香香的 吻 ， 其余 的 同学 都 送 上 了 自制 的 贺卡 ． 送 自制 贺卡 的 同学 占 全班 的 几分 之 几 ？	seq
小 丽 的 身高 比 小 华 矮 [a] ， 小 丽 的 身高 [b] 米 ， 小 华 身高 多少 米 ？	seq
	{'[a]': '0.3333333333333333', '[b]': '35', '[c]': '325'}	540
	{'[a]': '1.2'}	((5)/(6))
李 明 今年 储蓄 [a] 元 ， 比方 华 少 [b] % ． 方 华 今年 储蓄 多少 元 ？	seq
	{'[a]': '5000', '[b]': '5800'}	16%
[a] + [b] 与 [c] 的 积 ， 和 = ？	seq
一 条 路 全长 [a] 米 ， 甲队 每天 修 [b] 米 ， 已经 修 了 [c] 天 ， 还 剩下 多少 米 没有 修 ？	seq
学校 举办 艺术节 ， 准备 了 拉 花 和 气球 各 [a] 个 ， 共用 去 [b] 元 ． 气球 每个 [c] 元 ， 每个 拉 花 多少 元 ？	seq
	{'[a]': '4.5', '[b]': '3.5', '[c]': '10'}	2
