lexie’s younger brother helped pick up all the paper clips in lexie’s room . he was able to collect [a] paper clips . if he wants to distribute the paper clips in [b] boxes , how many paper clips will each box contain ?	[a] / [b] = x	 0 	 0
amy starts with [a] peanuts . gerald gives amy [b] more . how many peanuts does amy end with ?	x = ( [a] + [b] )	 0 	 0
the town of milburg has [a] grown-ups and [b] children . how many people live in milburg ?	x = ( [a] + [b] )	 0 	 0
alyssa spent half of her allowance going to the movies . she washed the family car and earned [a] dollars . what is her weekly allowance if she ended with [b] dollars ?	( x / 2 ) + [a] = [b]	 0 	 0
jason joined his school 's band . he bought a flute for $ [a] , a music stand for $ [b] , and a song book for $ [c] . how much did jason spend at the music store ?	[a] + [b] + [c] = x	 0 	 0
priya needs [a] cupcakes for a birthday party . she already has [b] chocolate cupcakes and [c] vanilla cupcakes . how many more cupcakes should priya buy ?	[a] - ( [b] + [c] ) = x	 0 	 0
sam found [a] seashells and mary found [b] seashells on the beach . how many seashells did they find together ?	x = [a] + [b]	 0 	 0
iesha has [a] books . [b] are about school and the rest are about sports . how many books about sports does iesha have ?	[a] - [b] = x	 0 	 0
bobby has [a] books . kristi has [b] books . how many more books does bobby have than kristi ?	x = ( [a] - [b] )	 0 	 0
maria needs [a] cartons of berries to make a berry cobbler . she already has [b] cartons of strawberries and [c] cartons of blueberries . how many more cartons of berries should maria buy ?	[a] - ( [b] + [c] ) = x	 0 	 0
lewis then went to see the oranges being harvested . lewis found out that they harvest [a] sacks per day . how many sacks of oranges will they have after [b] days of harvest ?	[a] * [b] = x	 0 	 0
a pet store had [a] puppies . in 1 day they sold [b] of them and put the rest into cages with [c] in each cage . how many cages did they use ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
nancy has saved [a] cents from selling lemonade . how many dollars does nancy have ?	[a] / 100 = x	 0 	 0
mrs . hilt has [a] cents . a pencil costs [b] cents . how many pencils can she buy with the money she has ?	x = ( [a] / [b] )	 0 	 0
tom found [a] seashells on the beach . he gave jessica [b] of the seashells . how many seashells does he now have ?	x = [a] - [b]	 0 	 0
[a] of a number is [b] more than [c] of the number . find the number .	[a] * x = [b] + ( [c] * x )	 0 	 0
each bottle cap costs $ [a] . how much do [b] bottle caps cost ?	x = ( [a] * [b] )	 0 	 0
nancy had [a] files on her computer . she deleted [b] of them and put the rest into folders with [c] files in each 1 . how many folders did nancy end up with ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
a recipe calls for [a] cups of sugar . you find that you only have [b] cups of sugar left . what fraction of the recipe can you make ?	x = [b] / [a]	 0 	 0
at a restaurant each adult meal costs $ [a] and kids eat free . if a group of [b] people came in and [c] were kids , how much would it cost for the group to eat ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
each bag contains [a] pounds of oranges . how many pounds of oranges are in [b] bags ?	x = ( [a] * [b] )	 0 	 0
mrs . hilt spent [a] cents at the school store . she bought a notebook for [b] cents , a ruler for [c] cents , and [d] pencils . what is the cost of 1 pencil ?	[a] = [b] + [c] + [d] * x	 0 	 0
mrs . hilt uses [a] ounces of detergent to wash a pound of clothes . how many ounces of soap will she use to wash [b] pounds of clothes ?	x = ( [a] * [b] )	 0 	 0
jason had pokemon cards . jason gave [a] to his friends . jason now has [b] pokemon cards left . how many pokemon cards did jason have to start with ?	x - [a] = [b]	 0 	 0
tim found [a] seashells and 110 starfish on the beach . he gave [b] of the seashells to sara . how many seashells does tim now have ?	x = [a] - [b]	 0 	 0
gordon bought [a] pounds of fruit for a class party . the class ate [b] pounds of the fruit . how much fruit is ?	x = [a] - [b]	 0 	 0
connie had some marbles . she gave [a] to juan . now she has [b] marbles left . how many did she have to start with ?	x = ( [a] + [b] )	 0 	 0
christine wandered [a] miles at [b] miles per hour . how long did christine wander ?	x = ( [a] / [b] )	 0 	 0
arthur baked [a] muffins . how many more muffins does arthur have to bake to have [b] muffins ?	[a] + x = [b]	 0 	 0
you have [a] dollars and save [b] dollars per week . your friend has [c] dollars and saves [d] dollars per week . after how many weeks will each of you have saved the same amount of money ?	[a] + ( [b] * x ) = [c] + ( [d] * x )	 0 	 0
sam has [a] books . joan has [b] books . how many books do they have together ?	[a] + [b] = x	 0 	 0
will bought [a] boxes of chocolate candy and gave [b] to his little brother . if each box has [c] pieces inside it , how many pieces did will still have ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
tom purchased a football game for $ [a] , a strategy game for $ [b] , and a batman game for $ [c] . how much did tom spend on video games ?	x = [a] + [b] + [c]	 0 	 0
tom had to wash [a] short sleeve shirts and [b] long sleeve shirts before school . if he had only washed [c] of them by the time school started , how many did he not wash ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
on friday , sam spent [a] pennies on ice cream . the next day , sam spent [b] dimes on baseball cards . all in all , how much money did sam spend ?	( [a] * 0.01 ) + ( [b] * 0.1 ) = x	 0 	 0
the school cafeteria ordered [a] red apples and [b] green apples for students lunches . but , if only [c] students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
dan picked [a] limes and gave sara [b] of the limes . how many limes does dan have now ?	[a] - [b] = x	 0 	 0
connie has [a] marbles . juan has [b] more marbles than connie . how many marbles does juan have ?	x = ( [a] + [b] )	 0 	 0
isabel bought [a] pieces of paper . she used [b] pieces of the paper . how many pieces of paper does she have left ?	x = ( [a] - [b] )	 0 	 0
sam invited [a] friends to a birthday party , but [b] could n't come . if he wanted to buy enough cupcakes so each person could have exactly [c] , how many should he buy ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
there are [a] students in the class and [b] apples . if the apples are divided equally among the students , how many does each student get ?	x = ( [b] / [a] )	 0 	 0
craig has [a] apples . judy has 11 apples . he shares [b] with eugene . how many apples will craig have ?	x = ( [a] - [b] )	 0 	 0
keith grew [a] cantelopes , fred grew [b] cantelopes , and jason grew [c] cantelopes . how many cantelopes did they grow in total ?	x = [a] + [b] + [c]	 0 	 0
at a pie-eating contest , erik got through [a] pie before time was called ; frank finished just [b] pie . how much more pie did erik eat than frank ?	x = [a] - [b]	 0 	 0
joan 's cat had [a] kittens . she gave [b] to her friends . how many kittens does she have now ?	[a] - [b] = x	 0 	 0
there are [a] leaves . there are [b] ladybugs on each leaf . how many ladybugs are there in all ?	x = ( [a] * [b] )	 0 	 0
frank made [a] dollars mowing lawns and [b] dollars weed eating . if he only spent [c] dollar a week , how long would the money last him ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
jose wandered [a] kilometers at [b] kilometers per hour . how long did jose wander ?	x = ( [a] - [b] )	 0 	 0
at billy 's restaurant a group with [a] adults and [b] children came in to eat . if each meal cost [c] dollars , how much was the bill ?	x = ( [c] * ( [a] + [b] ) )	 0 	 0
linda has [a] candies . chloe has [b] . how many candies do they have in all ?	x = ( [a] + [b] )	 0 	 0
sam 's dog had puppies and 8 had spots . he gave [a] to his friends . he now has [b] puppies . how many puppies did he have to start with ?	x - [a] = [b]	 0 	 0
a store had [a] coloring books in stock . they ended up putting them on sale and getting rid of [b] of them . the put the ones they still had onto shelves with [c] on each shelf . how many shelves did they use ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
haley was planting vegetables in her garden . she started with [a] seeds and planted [b] of them in the big garden and in each of her small gardens put [c] seeds each . how many small gardens did haley have ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
there are [a] walnut trees currently in the park . park workers will plant [b] walnut trees today . how many walnut trees will the park have when the workers are finished ?	x = [a] + [b]	 0 	 0
the school cafeteria had [a] apples . if they used [b] to make lunch for the students and then bought [c] more , how many apples would they have ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
how much interest , in dollars , will you pay on a [a] dollars loan for 1 year if the interest rate is [b] % ?	x = [a] * [b] * 0.01	 0 	 0
a blimp flies at [a] miles per hour . a round trip of [c] miles into the wind and [c] miles with the wind takes [d] hours . what is the speed of the wind , in miles per hour ?	( [c] / ( [a] + x ) ) + ( [c] / ( [a] - x ) ) = [d]	 0 	 0
sue’s family went on vacation . her mom drove the car at [a] mph . they camped at a campground after traveling for [b] hours . how far was the campground from their home ?	x = ( [a] * [b] )	 0 	 0
harry starts with [a] apples . he buys [b] more . how many apples does harry end with ?	x = ( [a] + [b] )	 0 	 0
tom has [a] yellow balloons sara has [b] yellow balloons . how many yellow balloons do they have in total ?	x = [a] + [b]	 0 	 0
sandy grew [a] pumpkins . mike grew [b] pumpkins . how many pumpkins did they grow in total ?	x = [a] + [b]	 0 	 0
joe had [a] toy cars . if he gets [b] more cars , how many cars will he have then ?	x = ( [a] + [b] )	 0 	 0
chloe was playing a trivia game . in the first round she scored [a] points and in the second round she scored [b] points . in the last round she lost [c] points . how many points did she have at the end of the game ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
a pet store had [a] puppies . in 1 day they sold [b] of them and put the rest into cages with [c] in each cage . how many cages did they use ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
a marine biologist measured 1 fish that was [a] of a foot long and a second fish that was [b] of a foot long . how much longer was the first fish ?	[a] - [b] = x	 0 	 0
martha can rake the leaves in her yard in [a] hours . her brother can do the job in [b] hours . working together , how many hours will it take them to do the job ?	( ( 1.0 / [a] ) * x ) + ( ( 1.0 / [b] ) * x ) = 1.0	 0 	 0
for halloween robin scored [a] pieces of candy . she ate [b] pieces the first night and then her sister gave her [c] more pieces . how many pieces of candy does robin have now ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
two cars leave the same point , traveling in opposite directions . if 1 travels at a constant speed of [a] miles per hour and the other travels at a constant speed of [b] miles per hour . in how many hours will they be [c] miles apart ?	( [a] * x ) + ( [b] * x ) = [c]	 0 	 0
benny bought a soft drink for [a] dollars and [b] candy bars . he spent a total of [c] dollars . how much did each candy bar cost ?	[a] + ( [b] * x ) = [c]	 0 	 0
a farmer estimates that he will harvest [a] bushels of wheat . the weather is perfect during the growing season , so he harvests [b] more bushels of wheat than expected . how many bushels of wheat does the farmer harvest ?	[a] + [b] = x	 0 	 0
a company painted some houses in hancock county white and blue using a total of [a] gallons of paint . if they used [b] gallons of white paint , how many gallons of blue paint did the company use ?	x = [a] - [b]	 0 	 0
dan found [a] seashells on the beach , he gave jessica some of his seashells . he has [b] seashell left . how many seashells did he give to jessica ?	[a] - x = [b]	 0 	 0
a construction company is repaving a damaged road . so far , they have repaved a total of [a] inches of the road . today , they repaved [b] inches of the road . how many inches of the road had they repaved before today ?	x = [a] - [b]	 0 	 0
mike invited [a] friends to a birthday party , but [b] could n't come . if he wanted to buy enough cupcakes so each person could have exactly [c] , how many should he buy ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
wild and crazy productions wants to purchase a new cd producing machine . it 's cost is [a] dollars . if their labor and other unit costs are [b] dollars per cd and they can sell the cd for [c] dollars each , how many must they manufacture before they pay for their new machine ?	( [c] - [b] ) * x = [a]	 0 	 0
